reporterId	systematicName	geneSymbol	M	A	pvalue
SCAB004758	YMR233W	TRI1	0.33642051	10.134406	0.000370729
SCAB004759	YMR234W	RNH1	-0.025420763	9.7227782	0.857952
SCAB004760	YMR235C	RNA1	-0.17144803	12.353349	0.0852599
SCAB004761	YMR236W	TAF9	-0.06586097	10.050067	0.548292
SCAB004762	YMR237W	BCH1	0.021962914	10.800783	0.858797
SCAB004763	YMR238W	DFG5	-0.12279446	10.819337	0.176979
SCAB004764	YMR239C	RNT1	0.10112561	9.4046438	0.510485
SCAB004765	YMR240C	CUS1	0.0051700006	9.0765855	0.982759
SCAB004766	YMR241W	YHM2	-0.03379991	10.969931	0.879459
SCAB004767	YMR242C	RPL20A	0.19475528	14.684669	0.281112
SCAB004768	YMR243C	ZRC1	-0.019183537	11.364784	0.912304
SCAB004769	YMR244C-A	YMR244C-A	0.19029879	10.151514	0.118155
SCAB004770	YMR244W	YMR244W	0.060794485	6.6114465	0.575103
SCAB004771	YMR245W	YMR245W	0.0065350122	6.3796123	0.977691
SCAB004772	YMR246W	FAA4	-0.079538999	11.969889	0.625586
SCAB004773	YMR247C	RKR1	0.099685706	9.2197755	0.463653
SCAB004774	YMR250W	GAD1	-0.32884796	8.2087359	0.191805
SCAB004775	YMR251W	GTO3	-0.16517069	6.2631029	0.197367
SCAB004776	YMR251W-A	HOR7	-0.17047513	13.698527	0.544069
SCAB004777	YMR252C	YMR252C	-0.19721452	8.2097267	0.053298
SCAB004778	YMR253C	YMR253C	-0.19632658	7.6739179	0.0540783
SCAB004779	YMR254C	YMR254C	-0.069430687	6.265119	0.515957
SCAB004780	YMR255W	GFD1	0.17458539	9.4545349	0.0976184
SCAB004781	YMR256C	COX7	0.06821678	11.41168	0.730563
SCAB004782	YMR257C	PET111	-0.1010611	9.5760929	0.278791
SCAB004783	YMR258C	YMR258C	-0.050769886	9.2834525	0.75279
SCAB004784	YMR259C	YMR259C	0.084077875	9.8429501	0.525955
SCAB004785	YMR260C	TIF11	-0.051629404	13.537629	0.68589
SCAB004786	YMR261C	TPS3	-0.20335075	10.207054	0.0491313
SCAB004787	YMR262W	YMR262W	-0.20457382	8.2348694	0.0555992
SCAB004788	YMR263W	SAP30	0.018790826	9.1425701	0.919092
SCAB004789	YMR264W	CUE1	0.027621188	11.299977	0.912304
SCAB004790	YMR265C	YMR265C	-0.032112807	8.4661766	0.831295
SCAB004791	YMR266W	RSN1	0.02219024	10.79289	0.905288
SCAB004792	YMR267W	PPA2	0.0084725466	9.6110024	0.961086
SCAB004793	YMR268C	PRP24	0.17537769	8.7443986	0.083561
SCAB004794	YMR269W	TMA23	0.17037377	10.166195	0.200137
SCAB004795	YMR270C	RRN9	-0.066666068	9.1674967	0.704141
SCAB004796	YMR271C	URA10	0.015511842	7.9345246	0.922394
SCAB004797	YMR272C	SCS7	-0.055185023	11.146462	0.68589
SCAB004798	YMR273C	ZDS1	-0.087184608	8.3998116	0.418025
SCAB004799	YMR274C	RCE1	0.095735423	8.892838	0.258413
SCAB004800	YMR275C	BUL1	0.10284622	9.8961616	0.360059
SCAB004801	YMR276W	DSK2	-0.0022306875	12.013227	0.988946
SCAB004802	YMR277W	FCP1	-0.005592613	10.240126	0.974692
SCAB004803	YMR278W	PGM3	-0.063840385	8.8059339	0.611624
SCAB004804	YMR279C	YMR279C	-0.0093965104	7.6962761	0.955471
SCAB004805	YMR280C	CAT8	0.12647073	6.9723743	0.232509
SCAB004806	YMR281W	GPI12	0.14130199	10.226018	0.147585
SCAB004807	YMR282C	AEP2	-0.037698265	8.6068322	0.744976
SCAB004808	YMR283C	RIT1	0.12938854	8.3167885	0.110863
SCAB004809	YMR284W	YKU70	-0.059961077	7.7452813	0.627074
SCAB004810	YMR285C	NGL2	-0.069485186	9.7461555	0.477719
SCAB004811	YMR286W	MRPL33	-0.12400296	11.343809	0.177106
SCAB004812	YMR287C	DSS1	0.071680306	8.0795425	0.481
SCAB004813	YMR288W	HSH155	0.089823534	8.9999477	0.500256
SCAB004814	YMR289W	ABZ2	-0.091082592	9.8149575	0.246012
SCAB004815	YMR290C	HAS1	-0.045669665	11.321583	0.767178
SCAB004816	YMR290W-A	YMR290W-A	0.010880072	6.1511424	0.954303
SCAB004817	YMR291W	TDA1	0.041663532	8.756964	0.814163
SCAB004818	YMR292W	GOT1	-0.030516084	12.116165	0.84321
SCAB004819	YMR293C	HER2	0.042742381	8.7597068	0.791449
SCAB004820	YMR294W	JNM1	0.074217691	8.3216815	0.617263
SCAB004821	YMR294W-A	YMR294W-A	-1.4426958e-06	6.5994788	0.999995
SCAB004822	YMR295C	IBI2	-0.11779677	10.653715	0.223875
SCAB004823	YMR296C	LCB1	-0.24422364	9.9888622	0.025253
SCAB004824	YMR297W	PRC1	0.073450088	12.55232	0.511764
SCAB004825	YMR298W	LIP1	0.01921797	11.537278	0.889576
SCAB004826	YMR299C	DYN3	-0.057381155	8.6916834	0.628673
SCAB004827	YMR300C	ADE4	0.0029832921	11.016433	0.987166
SCAB004828	YMR301C	ATM1	-0.058847103	8.9903208	0.58844
SCAB004829	YMR302C	YME2	-0.15800596	9.8641014	0.115403
SCAB004830	YMR303C	ADH2	-0.088190323	13.694479	0.473281
SCAB004831	YMR304C-A	YMR304C-A	-0.20481324	9.7479782	0.124057
SCAB004832	YMR304W	UBP15	-0.04768731	9.5462276	0.774753
SCAB004833	YMR305C	SCW10	-0.35754795	12.115194	4.19951e-05
SCAB004834	YMR306C-A	YMR306C-A	-0.021283044	7.0233148	0.903085
SCAB004835	YMR306W	FKS3	0.05036935	6.4426699	0.698866
SCAB004836	YMR307W	GAS1	-0.062655608	13.661724	0.710341
SCAB004837	YMR308C	PSE1	-0.028823983	12.709479	0.863581
SCAB004838	YMR309C	NIP1	-0.020401903	12.243542	0.937488
SCAB004839	YMR310C	YMR310C	0.21046368	10.071851	0.0429978
SCAB004840	YMR311C	GLC8	0.041509344	9.6812823	0.807015
SCAB004841	YMR312W	ELP6	0.10467213	10.500519	0.391853
SCAB004842	YMR313C	TGL3	-0.021066368	9.5066232	0.878542
SCAB004843	YMR314W	PRE5	-0.0089173896	11.034808	0.962711
SCAB004844	YMR315W	YMR315W	-0.026457784	11.14088	0.901254
SCAB004845	YMR316C-A	YMR316C-A	0.0047530554	6.4615774	0.979308
SCAB004846	YMR316C-B	YMR316C-B	0.1808353	7.9856842	0.0213494
SCAB004847	YMR316W	DIA1	0.21930175	8.855615	0.110863
SCAB004848	YMR317W	YMR317W	0.02017147	6.8400149	0.904115
SCAB004849	YMR318C	ADH6	-0.032080353	12.403141	0.833949
SCAB004850	YMR319C	FET4	0.052235024	9.1708832	0.812349
SCAB004851	YMR320W	YMR320W	0.13556114	7.1178912	0.492527
SCAB004852	YMR321C	YMR321C	-0.033962377	12.80277	0.820075
SCAB004853	YMR322C	SNO4	-0.054858289	6.7879587	0.835843
SCAB004854	YMR323W	ERR3	-0.055541817	6.7412464	0.681806
SCAB004855	YMR324C	YMR324C	0.052235024	6.0169472	0.780022
SCAB004857	YMR326C	YMR326C	-0.041858153	6.0639037	0.749523
SCAB004858	YNL001W	DOM34	0.13491747	10.388395	0.223883
SCAB004859	YNL002C	RLP7	0.19388526	11.903807	0.072646
SCAB004860	YNL003C	PET8	-0.042956109	9.7924308	0.750852
SCAB004861	YNL004W	HRB1	0.033792989	9.8735081	0.79026
SCAB004862	YNL005C	MRP7	-0.10681799	10.294691	0.264662
SCAB004863	YNL006W	LST8	-0.096684019	9.1710373	0.315748
SCAB004864	YNL007C	SIS1	-0.095707825	12.190743	0.645308
SCAB004865	YNL008C	ASI3	-0.10792922	9.7965478	0.283194
SCAB004866	YNL009W	IDP3	0.066826284	8.3759485	0.590407
SCAB004867	YNL010W	YNL010W	-0.089449989	11.123812	0.585535
SCAB004868	YNL011C	YNL011C	-0.14784291	8.8884992	0.129664
SCAB004869	YNL012W	SPO1	0.094952172	6.9078568	0.42537
SCAB004870	YNL013C	YNL013C	-0.02118495	6.5601351	0.873657
SCAB004871	YNL014W	HEF3	-0.11251216	8.4999229	0.681806
SCAB004872	YNL015W	PBI2	-0.0084993779	11.263936	0.977691
SCAB004873	YNL016W	PUB1	-0.086542605	11.193235	0.618414
SCAB004874	YNL017C	YNL017C	-0.023843159	6.3082767	0.839738
SCAB004875	YNL034W	YNL034W	-0.10894639	6.3781781	0.551074
SCAB004876	YNL019C	YNL019C	0.059576788	6.6670738	0.626008
SCAB004877	YNL020C	ARK1	-0.0057649708	8.0608356	0.972808
SCAB004878	YNL021W	HDA1	0.020868407	9.158028	0.895955
SCAB004879	YNL022C	YNL022C	-0.0087301402	9.3111564	0.971842
SCAB004880	YNL023C	FAP1	0.34216785	9.7086471	0.0013453
SCAB004881	YNL024C	YNL024C	0.15834995	7.4456664	0.296904
SCAB004882	YNL025C	SSN8	-0.1037142	7.6048847	0.424002
SCAB004883	YNL026W	SAM50	0.096707144	8.3012784	0.402032
SCAB004884	YNL027W	CRZ1	-0.0017409402	9.0081539	0.990451
SCAB004885	YNL028W	YNL028W	-0.0024416623	6.001019	0.990825
SCAB004886	YNL029C	KTR5	-0.013022656	8.0653697	0.940256
SCAB004887	YNL030W	HHF2	0.042308136	14.464563	0.857896
SCAB004888	YNL031C	HHT2	-0.0065256189	13.403754	0.977127
SCAB004889	YNL032W	SIW14	0.083792032	9.1520932	0.439543
SCAB004890	YNL033W	YNL033W	-0.024187883	6.5170212	0.882013
SCAB004891	YNL034W	YNL034W	-0.087383856	6.2662169	0.647663
SCAB004892	YNL035C	YNL035C	-0.026275591	9.5581644	0.858416
SCAB004894	YNL037C	IDH1	-0.30072201	9.6306423	0.0272862
SCAB004895	YNL038W	GPI15	0.24861984	9.4999794	0.0345646
SCAB004896	YNL039W	BDP1	-0.097592951	9.2239391	0.357097
SCAB004897	YNL040W	YNL040W	-0.2668227	9.9466063	0.0330826
SCAB004898	YNL041C	COG6	-0.10732454	9.4909606	0.238681
SCAB004899	YNL042W	BOP3	-0.04111873	7.2822385	0.707184
SCAB004900	YNL043C	YNL043C	-0.0085269513	6.1767526	0.955584
SCAB004901	YNL044W	YIP3	-0.13292116	10.351706	0.199845
SCAB004902	YNL045W	LAP2	-0.065711479	11.066909	0.548886
SCAB004903	YNL046W	YNL046W	0.054223347	8.8949387	0.736492
SCAB004904	YNL047C	SLM2	0.030110033	9.37731	0.820884
SCAB004905	YNL048W	ALG11	0.00050485492	10.229024	0.997217
SCAB004906	YNL049C	SFB2	-0.085467622	9.3011392	0.478169
SCAB004907	YNL050C	YNL050C	0.023212763	8.677611	0.904179
SCAB004908	YNL051W	COG5	0.21662248	7.7658628	0.0629617
SCAB004909	YNL052W	COX5A	-0.18246024	9.7308087	0.311546
SCAB004910	YNL053W	MSG5	0.049463489	8.3498472	0.647473
SCAB004911	YNL054W	VAC7	0.068973418	10.413812	0.531368
SCAB004914	YNL055C	POR1	0.09418201	11.997216	0.623039
SCAB004915	YNL056W	OCA2	-0.013600716	10.274951	0.949453
SCAB004916	YNL057W	YNL057W	-0.015119041	6.6325071	0.910828
SCAB004917	YNL058C	YNL058C	0.06988086	9.0939732	0.567938
SCAB004918	YNL059C	ARP5	0.032933063	9.8220514	0.818356
SCAB004919	YNL061W	NOP2	0.09736808	10.858137	0.511765
SCAB004920	YNL062C	GCD10	0.078637158	9.5688858	0.567981
SCAB004921	YNL063W	MTQ1	-0.12553823	8.0507991	0.314642
SCAB004922	YNL064C	YDJ1	-0.02049409	13.193964	0.905288
SCAB004923	YNL065W	AQR1	0.28937415	10.051714	0.257636
SCAB004924	YNL066W	SUN4	0.04848731	11.012745	0.681806
SCAB004925	YNL067W	RPL9B	0.06075299	13.159392	0.67263
SCAB004926	YNL068C	FKH2	-0.024964181	9.3464439	0.868726
SCAB004927	YNL069C	RPL16B	0.057928492	14.69308	0.865713
SCAB004928	YNL070W	TOM7	-0.0059315547	11.753985	0.979308
SCAB004929	YNL071W	LAT1	0.056902551	11.54106	0.663744
SCAB004930	YNL072W	RNH201	0.071144827	8.2823695	0.540736
SCAB004931	YNL073W	MSK1	-0.1331648	8.9922815	0.197117
SCAB004932	YNL074C	MLF3	0.0565974	8.9174608	0.624855
SCAB004933	YNL075W	IMP4	0.090799244	10.39978	0.684419
SCAB004934	YNL076W	MKS1	-0.014317423	8.5733838	0.929426
SCAB004935	YNL077W	APJ1	0.02638932	7.7096262	0.873616
SCAB004936	YNL078W	NIS1	0.14686373	8.5489646	0.156869
SCAB004937	YNL079C	TPM1	-0.069409494	10.811026	0.645308
SCAB004938	YNL080C	EOS1	0.021437086	10.24728	0.896185
SCAB004939	YNL081C	SWS2	0.0064201136	9.0107936	0.979295
SCAB004940	YNL082W	PMS1	-0.076928425	9.1383485	0.520606
SCAB004941	YNL083W	SAL1	-0.017071023	9.0936785	0.890813
SCAB004942	YNL084C	END3	-0.0057186205	11.210617	0.976729
SCAB004943	YNL085W	MKT1	-0.10626192	12.130027	0.391349
SCAB004944	YNL086W	YNL086W	0.24599453	8.4373046	0.0088011
SCAB004945	YNL087W	TCB2	0.10115251	10.914648	0.4203
SCAB004946	YNL088W	TOP2	-0.11743833	11.078375	0.304635
SCAB004947	YNL089C	YNL089C	0.022872002	6.963148	0.91304
SCAB004948	YNL090W	RHO2	-0.16581144	10.762129	0.0805266
SCAB004949	YNL091W	NST1	-0.0819344	10.374948	0.499742
SCAB004950	YNL092W	YNL092W	-0.24961131	7.508987	0.0240317
SCAB004951	YNL093W	YPT53	-0.043440723	6.9680429	0.741318
SCAB004952	YNL094W	APP1	0.039180516	9.9091335	0.742728
SCAB004953	YNL095C	YNL095C	-0.021795582	9.3439031	0.904179
SCAB004954	YNL096C	RPS7B	0.032989467	13.268978	0.801325
SCAB004955	YNL097C	PHO23	-0.16005492	9.9651875	0.137358
SCAB004956	YNL098C	RAS2	-0.14599956	11.790368	0.255022
SCAB004957	YNL099C	OCA1	-0.030660498	9.6286801	0.842259
SCAB004958	YNL100W	AIM37	0.041873761	10.017489	0.770005
SCAB004959	YNL101W	AVT4	0.092938074	10.285849	0.577095
SCAB004960	YNL102W	POL1	-0.025303301	10.242022	0.857952
SCAB004961	YNL103W	MET4	0.056874812	9.86628	0.744976
SCAB004962	YNL104C	LEU4	0.068725835	11.981694	0.612345
SCAB004963	YNL105W	RRT16	-0.033987487	6.1358468	0.827303
SCAB004964	YNL106C	INP52	0.094141464	8.0922072	0.320319
SCAB004965	YNL107W	YAF9	0.0031704429	9.1947485	0.985849
SCAB004966	YNL108C	YNL108C	-0.13250201	10.919324	0.130096
SCAB004967	YNL109W	YNL109W	-0.020197064	6.1082138	0.887952
SCAB004968	YNL110C	NOP15	0.23997232	12.35112	0.106592
SCAB004969	YNL111C	CYB5	0.0023640818	10.483322	0.988946
SCAB004970	YNL112W	DBP2	0.15937085	13.037213	0.472885
SCAB004971	YNL113W	RPC19	0.31920171	11.67519	0.0111215
SCAB004972	YNL114C	YNL114C	-0.094311766	7.3343677	0.383022
SCAB004973	YNL115C	YNL115C	-0.28313199	9.4975523	0.00117172
SCAB004974	YNL116W	DMA2	-0.071292377	9.5030767	0.610682
SCAB004975	YNL117W	MLS1	-0.03770715	6.723225	0.835686
SCAB004976	YNL118C	DCP2	-0.034621297	10.274697	0.809815
SCAB004977	YNL119W	NCS2	0.12583622	10.506502	0.33761
SCAB004978	YNL120C	YNL120C	-0.04422894	6.2326735	0.750852
SCAB004979	YNL121C	TOM70	-0.14014333	11.815804	0.264876
SCAB004980	YNL122C	YNL122C	0.1094408	9.6052477	0.347179
SCAB004981	YNL123W	NMA111	0.12403692	10.859726	0.282048
SCAB004982	YNL124W	NAF1	0.11865209	9.4780377	0.405906
SCAB004983	YNL125C	ESBP6	-0.04487173	7.766566	0.682218
SCAB004984	YNL126W	SPC98	-0.087233651	8.9222824	0.415626
SCAB004985	YNL127W	FAR11	0.04776172	8.4916917	0.717124
SCAB004986	YNL128W	TEP1	-0.0057157236	7.1301069	0.979308
SCAB004987	YNL129W	NRK1	-0.082077945	9.8603693	0.536097
SCAB004988	YNL130C	CPT1	-0.13114259	12.240098	0.182868
SCAB004989	YNL131W	TOM22	-0.039965808	11.590949	0.744976
SCAB004990	YNL132W	KRE33	0.027607035	10.982755	0.893215
SCAB004991	YNL133C	FYV6	0.0236386	8.5158775	0.869331
SCAB004992	YNL134C	YNL134C	-0.21803102	12.520385	0.368694
SCAB004993	YNL135C	FPR1	-0.1137995	13.284894	0.345264
SCAB004994	YNL136W	EAF7	-0.050937265	9.3393052	0.715719
SCAB004995	YNL137C	NAM9	0.089959089	10.45538	0.463578
SCAB004996	YNL138W	SRV2	0.039727988	12.102456	0.790145
SCAB004997	YNL139C	THO2	0.010120989	8.8270278	0.960857
SCAB004999	YNL141W	AAH1	-0.11373862	11.791034	0.484108
SCAB005000	YNL142W	MEP2	-0.077237365	8.0973034	0.536079
SCAB005001	YNL143C	YNL143C	-0.0055491647	6.0504773	0.978033
SCAB005002	YNL144C	YNL144C	0.024092689	7.0312761	0.874218
SCAB005003	YNL145W	MFA2	-0.027985296	6.6223677	0.876386
SCAB005004	YNL146W	YNL146W	-0.077442855	7.8354139	0.541534
SCAB005005	YNL147W	LSM7	0.074368422	11.047118	0.644706
SCAB005006	YNL148C	ALF1	-0.083515712	8.4403777	0.462239
SCAB005007	YNL149C	PGA2	0.022559568	11.52258	0.895788
SCAB005008	YNL150W	YNL150W	-0.040041454	6.4223882	0.762898
SCAB005009	YNL151C	RPC31	0.10825011	10.735485	0.378162
SCAB005010	YNL152W	INN1	-0.013960481	9.3499421	0.933507
SCAB005011	YNL153C	GIM3	0.14145895	10.923174	0.213572
SCAB005012	YNL154C	YCK2	-0.028117688	10.805127	0.838835
SCAB005013	YNL155W	YNL155W	0.10233563	10.747395	0.296077
SCAB005014	YNL156C	NSG2	0.01208233	10.899179	0.933932
SCAB005015	YNL157W	IGO1	-0.09174968	5.853058	0.475789
SCAB005016	YNL158W	PGA1	0.073271836	6.8306274	0.564058
SCAB005017	YNL159C	ASI2	-0.12286515	9.2577248	0.223875
SCAB005018	YNL160W	YGP1	-0.5416096	12.357971	0.025253
SCAB005019	YNL161W	CBK1	0.054251137	9.0461334	0.742728
SCAB005020	YNL162W	RPL42A	0.10841071	14.973931	0.744073
SCAB005021	YNL163C	RIA1	-0.18258303	9.680868	0.0606085
SCAB005022	YNL164C	IBD2	0.050076749	7.5870883	0.701137
SCAB005023	YNL165W	YNL165W	-0.078421996	8.2279076	0.643225
SCAB005024	YNL166C	BNI5	-0.052371243	9.700373	0.665181
SCAB005025	YNL167C	SKO1	-0.013137667	9.3764516	0.94999
SCAB005026	YNL168C	FMP41	-0.062126842	8.6072924	0.566262
SCAB005027	YNL169C	PSD1	-0.19219173	11.01123	0.149889
SCAB005028	YNL170W	YNL170W	-0.021206911	6.2149923	0.903839
SCAB005029	YNL171C	YNL171C	-0.027941168	6.1086184	0.865614
SCAB005030	YNL172W	APC1	-0.082746993	9.3602173	0.429202
SCAB005031	YNL173C	MDG1	-0.18190697	9.1863178	0.170963
SCAB005032	YNL174W	YNL174W	0.02268739	6.3674606	0.909142
SCAB005033	YNL175C	NOP13	-0.015439814	11.440644	0.942981
SCAB005034	YNL176C	TDA7	-0.052809646	9.3560788	0.617472
SCAB005035	YNL177C	MRPL22	0.058039361	9.9115748	0.637181
SCAB005036	YNL178W	RPS3	-0.15962459	15.330093	0.705231
SCAB005037	YNL179C	YNL179C	0.084540548	6.5636828	0.464557
SCAB005038	YNL180C	RHO5	-0.32685247	10.798174	0.0206909
SCAB005039	YNL181W	YNL181W	-0.14584473	10.621013	0.113612
SCAB005040	YNL182C	IPI3	0.24343755	10.710515	0.0289721
SCAB005041	YNL183C	NPR1	-0.098684734	9.8244061	0.364246
SCAB005042	YNL184C	YNL184C	-0.034903572	10.463335	0.804937
SCAB005043	YNL185C	MRPL19	-0.049704794	10.917697	0.753345
SCAB005044	YNL186W	UBP10	0.17366475	11.187028	0.15881
SCAB005045	YNL187W	SWT21	0.0236386	7.6409125	0.878289
SCAB005046	YNL188W	KAR1	0.23047357	9.5839002	0.0164616
SCAB005047	YNL189W	SRP1	-0.12505513	11.869122	0.130676
SCAB005048	YNL190W	YNL190W	-0.19616129	12.794599	0.349104
SCAB005049	YNL191W	DUG3	0.14484257	10.205994	0.191805
SCAB005050	YNL192W	CHS1	0.026502639	11.111916	0.887952
SCAB005051	YNL193W	YNL193W	0.061084921	9.4844515	0.648808
SCAB005052	YNL194C	YNL194C	-0.13760971	6.3698091	0.369064
SCAB005053	YNL195C	YNL195C	-0.12059064	6.4997596	0.282203
SCAB005054	YNL196C	SLZ1	0.030660957	6.1950589	0.828376
SCAB005055	YNL197C	WHI3	-0.13073185	9.2044758	0.430534
SCAB005056	YNL198C	YNL198C	0.18292108	8.6331462	0.320319
SCAB005057	YNL199C	GCR2	-0.054004334	9.5313222	0.680692
SCAB005058	YNL200C	YNL200C	-0.15766957	8.7214677	0.274868
SCAB005059	YNL201C	PSY2	0.10799579	10.335622	0.492527
SCAB005060	YNL202W	SPS19	-0.024904	7.9464481	0.862378
SCAB005061	YNL203C	YNL203C	0.019559595	6.7428455	0.909966
SCAB005062	YNL204C	SPS18	0.10579874	7.7550977	0.378666
SCAB005063	YNL205C	YNL205C	-0.01955201	7.6177603	0.897758
SCAB005064	YNL206C	RTT106	-0.065546907	11.303767	0.598646
SCAB005065	YNL207W	RIO2	0.15766465	10.066758	0.120755
SCAB005066	YNL208W	YNL208W	-0.024904	13.262025	0.887952
SCAB005067	YNL209W	SSB2	0.1346021	15.016759	0.627074
SCAB005068	YNL210W	MER1	-0.069925792	6.2297017	0.588414
SCAB005069	YNL211C	YNL211C	0.28353068	8.9468818	0.00368751
SCAB005070	YNL212W	VID27	0.1015694	10.555482	0.452056
SCAB005071	YNL213C	RRG9	0.236462	9.3477484	0.017962
SCAB005072	YNL214W	PEX17	-0.17043617	10.208853	0.0637702
SCAB005073	YNL215W	IES2	-0.1728346	10.573639	0.0832638
SCAB005074	YNL216W	RAP1	0.12430166	10.965992	0.257636
SCAB005075	YNL217W	YNL217W	0.27402902	9.5696083	0.00932333
SCAB005076	YNL218W	MGS1	-0.10724373	8.6895199	0.274438
SCAB005077	YNL219C	ALG9	-0.12706568	10.685817	0.204543
SCAB005078	YNL220W	ADE12	-0.089810753	11.295173	0.449833
SCAB005079	YNL221C	POP1	0.27272794	10.606337	0.0035266
SCAB005080	YNL222W	SSU72	-0.10624329	9.7332932	0.360489
SCAB005081	YNL223W	ATG4	-0.16698202	8.6719485	0.137729
SCAB005082	YNL224C	SQS1	-0.03625216	9.1694726	0.784907
SCAB005083	YNL225C	CNM67	-0.0501633	9.5630384	0.751944
SCAB005084	YNL226W	YNL226W	-0.018685079	6.2420716	0.9026
SCAB005085	YNL227C	JJJ1	0.14625116	10.077316	0.198164
SCAB005086	YNL228W	YNL228W	0.0238089	6.2022781	0.878568
SCAB005087	YNL229C	URE2	0.15975834	11.039447	0.0566537
SCAB005088	YNL230C	ELA1	0.090785697	8.3646577	0.445531
SCAB005089	YNL231C	PDR16	-0.079850024	11.090023	0.503445
SCAB005090	YNL232W	CSL4	0.03745251	11.142344	0.789205
SCAB005091	YNL233W	BNI4	0.023525056	10.161283	0.858702
SCAB005092	YNL234W	YNL234W	0.16955306	9.6166167	0.277952
SCAB005093	YNL235C	YNL235C	-0.006576343	6.5287971	0.973359
SCAB005094	YNL236W	SIN4	-0.099180711	10.110489	0.262929
SCAB005095	YNL237W	YTP1	-0.504356	7.5857233	0.000635768
SCAB005096	YNL238W	KEX2	-0.029841362	9.7341181	0.807407
SCAB005097	YNL239W	LAP3	-0.052685444	11.247904	0.607779
SCAB005098	YNL240C	NAR1	0.010550708	9.1034976	0.965159
SCAB005099	YNL241C	ZWF1	-0.15570916	11.016497	0.27675
SCAB005100	YNL242W	ATG2	-0.10922336	9.1486216	0.425084
SCAB005101	YNL243W	SLA2	-0.096292228	10.79225	0.365663
SCAB005102	YNL244C	SUI1	-0.046250529	13.759909	0.749523
SCAB005103	YNL245C	CWC25	0.13441811	8.8392347	0.259623
SCAB005104	YNL246W	VPS75	-0.017129419	10.287546	0.922394
SCAB005105	YNL247W	YNL247W	0.061582673	12.617211	0.680692
SCAB005106	YNL248C	RPA49	0.18164962	12.048776	0.143204
SCAB005107	YNL249C	MPA43	0.068175498	8.2431268	0.56684
SCAB005108	YNL250W	RAD50	0.1954232	8.8695178	0.0751474
SCAB005109	YNL251C	NRD1	-0.021138102	9.3933342	0.920023
SCAB005110	YNL252C	MRPL17	0.0033719627	9.2918958	0.985849
SCAB005111	YNL253W	TEX1	-0.01996446	9.6877626	0.893456
SCAB005113	YNL255C	GIS2	0.0079417774	12.342143	0.962982
SCAB005114	YNL256W	FOL1	0.040808286	9.9377052	0.76344
SCAB005115	YNL257C	SIP3	-0.062574247	10.180536	0.549577
SCAB005116	YNL258C	DSL1	-0.094841678	10.374878	0.345264
SCAB005117	YNL259C	ATX1	-0.11676083	11.630274	0.424871
SCAB005118	YNL260C	YNL260C	-0.022595506	9.2937478	0.839505
SCAB005119	YNL261W	ORC5	-0.042959081	9.9254856	0.602468
SCAB005120	YNL262W	POL2	0.16141047	10.351064	0.133121
SCAB005121	YNL263C	YIF1	0.02157922	10.618627	0.872297
SCAB005122	YNL264C	PDR17	-0.036922487	10.36684	0.783507
SCAB005123	YNL265C	IST1	-0.088625942	10.18517	0.412618
SCAB005124	YNL266W	YNL266W	0.031155198	6.3922356	0.839519
SCAB005125	YNL267W	PIK1	0.032566381	10.354653	0.820884
SCAB005126	YNL268W	LYP1	0.22806137	12.20747	0.00515618
SCAB005127	YNL269W	BSC4	0.051135404	6.3741363	0.609222
SCAB005128	YNL270C	ALP1	0.057679006	7.3087538	0.562452
SCAB005129	YNL271C	BNI1	-0.056416185	11.021943	0.712351
SCAB005130	YNL272C	SEC2	-0.07187152	10.037337	0.619876
SCAB005131	YNL273W	TOF1	-0.047441286	9.3546059	0.727592
SCAB005132	YNL274C	GOR1	-0.13180475	9.9442698	0.535667
SCAB005133	YNL275W	BOR1	0.069839625	9.1769998	0.487985
SCAB005134	YNL276C	YNL276C	-0.077727545	7.2358408	0.467701
SCAB005135	YNL277W	MET2	-0.061032265	7.4870123	0.742728
SCAB005136	YNL278W	CAF120	0.012969069	9.4539881	0.937488
SCAB005137	YNL279W	PRM1	-0.16153869	9.2889799	0.118906
SCAB005138	YNL280C	ERG24	-0.15855657	11.730101	0.0963403
SCAB005139	YNL281W	HCH1	0.16928366	12.824041	0.100747
SCAB005140	YNL282W	POP3	0.27143763	8.7314229	0.00683593
SCAB005141	YNL283C	WSC2	-0.075967024	11.15652	0.505136
SCAB005142	YNL284C	MRPL10	-0.22424483	9.9294557	0.040352
SCAB005145	YNL285W	YNL285W	-0.024089592	6.6456357	0.895788
SCAB005146	YNL286W	CUS2	0.014755193	9.334188	0.926047
SCAB005147	YNL287W	SEC21	0.016510583	12.323871	0.925751
SCAB005148	YNL288W	CAF40	0.10050676	10.304604	0.360886
SCAB005149	YNL289W	PCL1	0.021991331	10.746435	0.916854
SCAB005150	YNL290W	RFC3	0.076983154	9.6475683	0.375424
SCAB005151	YNL291C	MID1	0.010450451	9.9122487	0.949984
SCAB005152	YNL292W	PUS4	0.034441119	11.159907	0.789682
SCAB005153	YNL293W	MSB3	0.010163967	8.6543028	0.944495
SCAB005154	YNL294C	RIM21	-0.01348858	8.9417303	0.931007
SCAB005155	YNL295W	YNL295W	0.075217703	8.9731362	0.584988
SCAB005156	YNL296W	YNL296W	-0.043302457	6.2994578	0.755612
SCAB005157	YNL297C	MON2	-0.091382282	10.36607	0.377041
SCAB005158	YNL298W	CLA4	0.16044265	10.061414	0.0684897
